Id,Metadata.Keywords,Metadata.Description,Metadata.Level,Metadata.Level.Value,Metadata.Task,Metadata.Opcode,Paths.Name,Paths.Providers.Name,Reference.microsoft,Reference.microsoft.FileList,Reference.microsoft.QueryIDList,Reference.microsoft.SelectCount,Reference.microsoft.SuppressCount,Reference.nsacyber,Reference.nsacyber.FileList,Reference.nsacyber.QueryIDList,Reference.nsacyber.SelectCount,Reference.nsacyber.SuppressCount,Reference.palantir,Reference.palantir.FileList,Reference.palantir.QueryIDList,Reference.palantir.SelectCount,Reference.palantir.SuppressCount
4756,,A member was added to a security-enabled universal group.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,29,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/UserToPriv.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4733,,A member was removed from a security-enabled local group.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,30,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4888,,Certificate Services denied a certificate request.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,32,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Certificate-Authority.xml,32,1,0
4886,,Certificate Services received a certificate request.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,32,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Certificate-Authority.xml,32,1,0
4887,,Certificate Services approved a certificate request and issued a certificate.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,32,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Certificate-Authority.xml,32,1,0
4720,,A user account was created.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4722,,A user account was enabled.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4725,,A user account was disabled.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4726,,A user account was deleted.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4880,,Certificate Services started.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3,1,0,False,,,0,0,False,,,0,0
4881,,Certificate Services stopped.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3,1,0,False,,,0,0,False,,,0,0
4896,,One or more rows have been deleted from the certificate database.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3,1,0,False,,,0,0,False,,,0,0
4898,,Certificate Services loaded a template.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3,1,0,False,,,0,0,False,,,0,0
6274,,Network Policy Server discarded the request for a user.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6,1,0,False,,,0,0,False,,,0,0
6275,,Network Policy Server discarded the accounting request for a user.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6,1,0,False,,,0,0,False,,,0,0
6276,,Network Policy Server quarantined a user.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6,1,0,False,,,0,0,False,,,0,0
6277,,Network Policy Server granted access to a user but put it on probation because the host did not meet the defined health policy.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6,1,0,False,,,0,0,False,,,0,0
6278,,Network Policy Server granted full access to a user because the host met the defined health policy.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6,1,0,False,,,0,0,False,,,0,0
6279,,Network Policy Server locked the user account due to repeated failed authentication attempts.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6,1,0,False,,,0,0,False,,,0,0
6280,,Network Policy Server unlocked the user account.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6,1,0,False,,,0,0,False,,,0,0
4689,,A process has exited.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,8,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Process-Execution.xml,0,1,0
4776,,The computer attempted to validate the credentials for an account.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,9,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
4648,,A logon was attempted using explicit credentials.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,9,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/ExpCreds.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Explicit-Credentials.xml,0,1,0
4657,,A registry value was modified.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,10,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Registry.xml,0,1,0
4740,,A user account was locked out.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLocked.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Lockout.xml,0,1,0
6281,,Code Integrity determined that the page hashes of an image file are not valid. The file could be improperly signed without page hashes or corrupt due to unauthorized modification. The invalid hashes could indicate a potential disk device error.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,1,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,1,1,0
5038,,Code integrity determined that the image hash of a file is not valid.  The file could be corrupt due to unauthorized modification or the invalid hash could indicate a potential disk device error.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,1,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,1,1,0
4625,,An account failed to log on.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0,3,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
4735,,A security-enabled local group was changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/UserToPriv.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4698,,A scheduled task was created.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,1,1,0
4699,,A scheduled task was deleted.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,1,1,0
4700,,A scheduled task was enabled.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,1,1,0
4701,,A scheduled task was disabled.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,1,1,0
4702,,A scheduled task was updated.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,1,1,0
6410,,Code integrity determined that a file does not meet the security requirements to load into a process. This could be due to the use of shared sections or other issues.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,1,1,0
4715,,The audit policy (SACL) on an object was changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Object-Manipulation.xml,0,1,0
4656,,A handle to an object was requested.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Object-Manipulation.xml,0,1,0
4817,,Auditing settings on object were changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Object-Manipulation.xml; ./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,0; 2; 7,3,0
4658,,The handle to an object was closed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Object-Manipulation.xml,0,1,0
4660,,An object was deleted.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Object-Manipulation.xml,0,1,0
4663,,An attempt was made to access an object.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Object-Manipulation.xml,0,1,0
4670,,Permissions on an object were changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Object-Manipulation.xml,0,1,0
6144,,Security policy in the group policy objects has been applied successfully. ,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Group-Policy-Errors.xml,1,1,0
6145,,One or more errors occured while processing security policy in the group policy objects.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Group-Policy-Errors.xml,1,1,0
6416,,A new external device was recognized by the system.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,1,1,0
6419,,A request was made to disable a device.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,1,1,0
6420,,A device was disabled.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,1,1,0
6421,,A request was made to enable a device.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,1,1,0
6422,,A device was enabled.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,1,1,0
6423,,The installation of this device is forbidden by system policy.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,1,1,0
6424,,"The installation of this device was allowed, after having previously been forbidden by policy.",Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,1,1,0
4944,,The following policy was active when the Windows Firewall started.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4945,,A rule was listed when the Windows Firewall started.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4946,,A change was made to the Windows Firewall exception list. A rule was added.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4947,,A change was made to the Windows Firewall exception list. A rule was modified.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4948,,A change was made to the Windows Firewall exception list. A rule was deleted.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4949,,Windows Firewall settings were restored to the default values.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4950,,A Windows Firewall setting was changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4951,,Windows Firewall ignored a rule because its major version number is not recognized.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4952,,Windows Firewall ignored parts of a rule because its minor version number is not recognized. Other parts of the rule will be enforced.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4953,,Windows Firewall ignored a rule because it could not be parsed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4954,,"Group Policy settings for Windows Firewall were changed, and the new settings were applied.",Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4956,,Windows Firewall changed the active profile.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4957,,Windows Firewall did not apply the following rule:,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
4958,,Windows Firewall did not apply the following rule because the rule referred to items not configured on this computer:,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,1,1,0
5024,,The Windows Firewall service started successfully.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,2,1,0
5025,,The Windows Firewall service was stopped.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,2,1,0
5037,,"The Windows Firewall Driver detected a critical runtime error, terminating.",Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,2,1,0
5027,,The Windows Firewall service was unable to retrieve the security policy from the local storage. Windows Firewall will continue to enforce the current policy.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,2,1,0
5028,,Windows Firewall was unable to parse the new security policy. Windows Firewall will continue to enforce the current policy.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,2,1,0
